TF_NAME	SYNONYM	DNA_BINDING	GEO_TF_NAME	JASPAR_TF_NAME	PFM_ID	VERSION	JASPAR_ID	COLLECTION	CELL_LINE	DATA_SET	ID
IRF4	LSIRF|MUM1|NF-EM5	yes	IRF4	IRF4	MA1419	1	TODO	CORE	OCILY3_SHCTR	GSE56857	GSE56857.IRF4.OCILY3_SHCTR
IRF4	LSIRF|MUM1|NF-EM5	yes	IRF4	IRF4	MA1419	1	TODO	CORE	OCILY3	GSE56857	GSE56857.IRF4.OCILY3
IRF4	LSIRF|MUM1|NF-EM5	yes	IRF4	IRF4	MA1419	1	TODO	CORE	NCIH929	GSE56857	GSE56857.IRF4.NCIH929
IRF4	LSIRF|MUM1|NF-EM5	yes	IRF4	IRF4	MA1419	1	TODO	CORE	OCILY10	GSE56857	GSE56857.IRF4.OCILY10
IRF5	SLEB10	yes	IRF5	IRF5	MA1420	1	TODO	CORE	PBMC_STIM	GSE38567	GSE38567.IRF5.PBMC_STIM
IRF5	SLEB10	yes	IRF5	IRF5	MA1420	1	TODO	CORE	PBMC	GSE38567	GSE38567.IRF5.PBMC
JUN	AP-1|AP1|C-JUN	yes	JUN	JUN	MA0488	1	10608	CORE	MDAMB231	GSE66081	GSE66081.JUN.MDAMB231
JUN	AP-1|AP1|C-JUN	yes	JUN	JUN(VAR.2)	MA0489	1	10609	CORE	MDAMB231	GSE66081	GSE66081.JUN.MDAMB231
JUN	AP-1|AP1|C-JUN	yes	JUN	JUN	MA0488	1	10608	CORE	BT549	GSE46166	GSE46166.JUN.BT549
JUN	AP-1|AP1|C-JUN	yes	JUN	JUN	MA0488	1	10608	CORE	BT549_TNF	GSE71976	GSE71976.JUN.BT549_TNF
JUN	AP-1|AP1|C-JUN	yes	JUN	JUN	MA0488	1	10608	CORE	BT549	GSE71976	GSE71976.JUN.BT549
JUNB	AP-1	yes	JUNB	JUNB	MA0490	1	10610	CORE	NEONATAL_KERATINCOYTES	GSE63080	GSE63080.JUNB.NEONATAL_KERATINCOYTES
JUNB	AP-1	yes	JUNB	JUNB	MA0490	1	10610	CORE	KERATINCOYTE_NEONATAL	GSE63080	GSE63080.JUNB.KERATINCOYTE_NEONATAL
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	DU145	GSE59021	GSE59021.JUND.DU145
JUND	AP-1	yes	JUND	JUND(var.2)	MA0492	1	10612	CORE	DU145	GSE59021	GSE59021.JUND.DU145
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	ARTERY_SMOOTH_MUSCLE	GSE61369	GSE61369.JUND.ARTERY_SMOOTH_MUSCLE
JUND	AP-1	yes	JUND	JUND(var.2)	MA0492	1	10612	CORE	ARTERY_SMOOTH_MUSCLE	GSE61369	GSE61369.JUND.ARTERY_SMOOTH_MUSCLE
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	HFOB_DIFF	GSE82295	GSE82295.JUND.HFOB_DIFF
JUND	AP-1	yes	JUND	JUND(var.2)	MA0492	1	10612	CORE	HFOB_DIFF	GSE82295	GSE82295.JUND.HFOB_DIFF
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	HT29_DSMO	GSE77039	GSE77039.JUND.HT29_DSMO
JUND	AP-1	yes	JUND	JUND(var.2)	MA0492	1	10612	CORE	HT29_DSMO	GSE77039	GSE77039.JUND.HT29_DSMO
JUND	AP-1	yes	JUND	JUND(VAR.2)	MA0492	1	10612	CORE	GP5D	GSE51234	GSE51234.JUND.GP5D
JUND	AP-1	yes	JUND	JUND(VAR.2)	MA0492	1	10612	CORE	GP5D_SIRAD21	GSE51234	GSE51234.JUND.GP5D_SIRAD21
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	GP5D_SIRAD21	GSE51234	GSE51234.JUND.GP5D_SIRAD21
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	GP5D	GSE51234	GSE51234.JUND.GP5D
JUND	AP-1	yes	JUND	JUND(VAR.2)	MA0492	1	10612	CORE	DU145	GSE59021	GSE59021.JUND.DU145
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	DU145	GSE59021	GSE59021.JUND.DU145
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	ARTERY_SMOOTH_MUSCLE	GSE61369	GSE61369.JUND.ARTERY_SMOOTH_MUSCLE
JUND	AP-1	yes	JUND	JUND(VAR.2)	MA0492	1	10612	CORE	ARTERY_SMOOTH_MUSCLE	GSE61369	GSE61369.JUND.ARTERY_SMOOTH_MUSCLE
JUND	AP-1	yes	JUND	JUND(VAR.2)	MA0492	1	10612	CORE	HT29_DSMO	GSE77039	GSE77039.JUND.HT29_DSMO
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	HT29_DSMO	GSE77039	GSE77039.JUND.HT29_DSMO
JUND	AP-1	yes	JUND	JUND(VAR.2)	MA0492	1	10612	CORE	HFOB_DIFF	GSE82295	GSE82295.JUND.HFOB_DIFF
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	HFOB_DIFF	GSE82295	GSE82295.JUND.HFOB_DIFF
JUND	AP-1	yes	JUND	JUND	MA0491	1	10611	CORE	PC3	GSE29808	GSE29808.JUND.PC3
KLF1	EKLF|HBFQTL6|INLU	yes	KLF1	KLF1	MA0493	1	10613	CORE	ERYTHROID_R3R4	GSE43625	GSE43625.KLF1.ERYTHROID_R3R4
KLF1	EKLF|HBFQTL6|INLU	yes	KLF1	KLF1	MA0493	1	10613	CORE	ERYTHROID_R3R4	 GSE43625	 GSE43625.KLF1.ERYTHROID_R3R4
KLF4	EZF|GKLF	yes	KLF4	KLF4	MA0039	3	TODO	CORE	BJ_INDUCED	GSE36570	GSE36570.KLF4.BJ_INDUCED
KLF4	EZF|GKLF	yes	KLF4	KLF4	MA0039	3	TODO	CORE	MCF7	GSE41561	GSE41561.KLF4.MCF7
KLF4	EZF|GKLF	yes	KLF4	KLF4	MA0039	3	TODO	CORE	IPSC	GSE56567	GSE56567.KLF4.IPSC
KLF4	EZF|GKLF	yes	KLF4	KLF4	MA0039	3	TODO	CORE	KERATINOCYTE_DIFF	GSE57702	GSE57702.KLF4.KERATINOCYTE_DIFF
KLF4	EZF|GKLF	yes	KLF4	KLF4	MA0039	3	TODO	CORE	PDAC	GSE64557	GSE64557.KLF4.PDAC
KLF4	EZF|GKLF	yes	KLF4	KLF4	MA0039	3	TODO	CORE	ESC	GSE17917	GSE17917.KLF4.ESC
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	GP5D_SIRAD21	GSE51234	GSE51234.KLF5.GP5D_SIRAD21
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	GP5D	GSE51234	GSE51234.KLF5.GP5D
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	LOVO_PHASES	GSE51290	GSE51290.KLF5.LOVO_PHASES
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	LOVO_PHASEM	GSE51290	GSE51290.KLF5.LOVO_PHASEM
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	YCC3	GSE51705	GSE51705.KLF5.YCC3
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	AGS	GSE51705	GSE51705.KLF5.AGS
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	KATOIII	GSE51705	GSE51705.KLF5.KATOIII
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	PDAC	GSE64557	GSE64557.KLF5.PDAC
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	HUES64_ENDO	GSE61475	GSE61475.KLF5.HUES64_ENDO
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	HUES64	GSE61475	GSE61475.KLF5.HUES64
KLF5	BTEB2|CKLF|IKLF	yes	KLF5	KLF5	MA0599	1	10761	CORE	HUES64_MESENDO	GSE61475	GSE61475.KLF5.HUES64_MESENDO
KLF9	BTEB|BTEB1	yes	KLF9	KLF9	MA1107	1	TODO	CORE	GBM1B	GSE62211	GSE62211.KLF9.GBM1B
KLF9	BTEB|BTEB1	yes	KLF9	KLF9	MA1107	1	TODO	CORE	GBM1A	GSE62211	GSE62211.KLF9.GBM1A
LEF1	LEF-1|TCF10|TCF1ALPHA|TCF7L3	yes	LEF1	LEF1	MA0768	1	10971	CORE	ESC_WNT3A	GSE64758	GSE64758.LEF1.ESC_WNT3A
LEF1	LEF-1|TCF10|TCF1ALPHA|TCF7L3	yes	LEF1	LEF1	MA0768	1	10971	CORE	ESC	GSE64758	GSE64758.LEF1.ESC
LEF1	LEF-1|TCF10|TCF1ALPHA|TCF7L3	yes	LEF1	LEF1	MA0768	1	10971	CORE	HUES64_MESENDO	GSE61475	GSE61475.LEF1.HUES64_MESENDO
LEF1	LEF-1|TCF10|TCF1ALPHA|TCF7L3	yes	LEF1	LEF1	MA0768	1	10971	CORE	HUES64_MESO	GSE61475	GSE61475.LEF1.HUES64_MESO
LHX2	LH2|HLHX2	yes	LHX2	LHX2	MA0700	1	10887	CORE	RETINAL_PIGMENT	GSE60024	GSE60024.LHX2.RETINAL_PIGMENT
MAF	CCA4|C-MAF	yes	MAF	MAF::NFE2	MA0501	1	10621	CORE	EPIDERMAL_KERATINOCYTES_PROLIF	GSE52953	GSE52953.MAF.EPIDERMAL_KERATINOCYTES_PROLIF
MAF	CCA4|C-MAF	yes	MAF	MAF::NFE2	MA0501	1	10621	CORE	CD4_TH2	GSE72266	GSE72266.MAF.CD4_TH2
MAF	CCA4|C-MAF	yes	MAF	MAF::NFE2	MA0501	1	10621	CORE	CD4_TH1	GSE72266	GSE72266.MAF.CD4_TH1
MAF	CCA4|C-MAF	yes	MAF	MAF::NFE2	MA0501	1	10621	CORE	KERATINOCYTE_EPIDERMAL_PROLIF	GSE52953	GSE52953.MAF.KERATINOCYTE_EPIDERMAL_PROLIF
MAFB	KRML|MCTO	yes	MAFB	MAFB	MA0117	2	11057	CORE	EPIDERMAL_KERATINOCYTES_PROLIF	GSE52953	GSE52953.MAFB.EPIDERMAL_KERATINOCYTES_PROLIF
MAFB	KRML|MCTO	yes	MAFB	MAFB	MA0117	2	11057	CORE	ISLET	ERP004003	ERP004003.MAFB.ISLET
MAFB	KRML|MCTO	yes	MAFB	MAFB	MA0117	2	11057	CORE	KERATINOCYTE_EPIDERMAL_PROLIF	GSE52953	GSE52953.MAFB.KERATINOCYTE_EPIDERMAL_PROLIF
MAFK	NFE2U|P18	yes	MAFK	MAFK	MA0496	2	TODO	CORE	OCILY7	GSE47784	GSE47784.MAFK.OCILY7
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P493	GSE36354	GSE36354.MAX.P493
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	NCIH2171	GSE36354	GSE36354.MAX.NCIH2171
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	U87MG	GSE36354	GSE36354.MAX.U87MG
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P493_CMYC_24H	GSE36354	GSE36354.MAX.P493_CMYC_24H
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P493_CMYC_1H	GSE36354	GSE36354.MAX.P493_CMYC_1H
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	NCIH2171	GSE41105	GSE41105.MAX.NCIH2171
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	H128	GSE41105	GSE41105.MAX.H128
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	MM1S_JQ1	GSE42161	GSE42161.MAX.MM1S_JQ1
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P4936	GSE42262	GSE42262.MAX.P4936
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	HELA	GSE43227	GSE43227.MAX.HELA
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P4936_CMYC_1H	GSE36354	GSE36354.MAX.P4936_CMYC_1H
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P4936	GSE36354	GSE36354.MAX.P4936
MAX	BHLHD4	yes	MAX	MAX	MA0058	3	11038	CORE	P4936_CMYC_24H	GSE36354	GSE36354.MAX.P4936_CMYC_24H
MEF2B	RSRFR2	yes	MEF2B	MEF2B	MA0660	1	10838	CORE	KARPAS422	GSE69558	GSE69558.MEF2B.KARPAS422
MEF2B	RSRFR2	yes	MEF2B	MEF2B	MA0660	1	10838	CORE	DB	GSE69558	GSE69558.MEF2B.DB
MEF2B	RSRFR2	yes	MEF2B	MEF2B	MA0660	1	10838	CORE	DOHH2	GSE69558	GSE69558.MEF2B.DOHH2
MEF2B	RSRFR2	yes	MEF2B	MEF2B	MA0660	1	10838	CORE	SUDHL4	GSE69558	GSE69558.MEF2B.SUDHL4
MEF2B	RSRFR2	yes	MEF2B	MEF2B	MA0660	1	10838	CORE	OCILY7	GSE69558	GSE69558.MEF2B.OCILY7
MEF2C	C5DELQ14.3|DEL5Q14.3	yes	MEF2C	MEF2C	MA0497	1	10617	CORE	HUVEC	GSE32644	GSE32644.MEF2C.HUVEC
MEF2C	C5DELQ14.3|DEL5Q14.3	yes	MEF2C	MEF2C	MA0497	1	10617	CORE	HUVEC_STATIN	GSE32644	GSE32644.MEF2C.HUVEC_STATIN
MEIS1	NA	yes	MEIS1	MEIS1	MA0498	2	10978	CORE	SEM	GSE38339	GSE38339.MEIS1.SEM
MEIS1	NA	yes	MEIS1	MEIS1	MA0498	2	10978	CORE	CHRF28811	ERR063469	ERR063469.MEIS1.CHRF28811
MEIS1	NA	yes	MEIS1	MEIS1	MA0498	2	10978	CORE	HSPC	GSE26014	GSE26014.MEIS1.HSPC
MITF	CMM8|MI|WS2|WS2A|BHLHE32	yes	MITF	MITF	MA0620	2	TODO	CORE	MELANOCYTE_BRAFV600E	GSE50681	GSE50681.MITF.MELANOCYTE_BRAFV600E
MITF	CMM8|MI|WS2|WS2A|BHLHE32	yes	MITF	MITF	MA0620	2	TODO	CORE	MELANOCYTE_CTR	GSE50681	GSE50681.MITF.MELANOCYTE_CTR
MITF	CMM8|MI|WS2|WS2A|BHLHE32	yes	MITF	MITF	MA0620	2	TODO	CORE	RETINAL_PIGMENT	GSE60024	GSE60024.MITF.RETINAL_PIGMENT
MITF	CMM8|MI|WS2|WS2A|BHLHE32	yes	MITF	MITF	MA0620	2	TODO	CORE	501MEL	GSE61965	GSE61965.MITF.501MEL
MITF	CMM8|MI|WS2|WS2A|BHLHE32	yes	MITF	MITF	MA0620	2	TODO	CORE	501MEL	GSE64137	GSE64137.MITF.501MEL
MYB	CMYB|C-MYB|C-MYB_CDS|EFG	yes	MYB	MYB	MA0100	3	10665	CORE	JURKAT	GSE59657	GSE59657.MYB.JURKAT
MYB	CMYB|C-MYB|C-MYB_CDS|EFG	yes	MYB	MYB	MA0100	3	10665	CORE	MOLT3	GSE59657	GSE59657.MYB.MOLT3
MYB	CMYB|C-MYB|C-MYB_CDS|EFG	yes	MYB	MYB	MA0100	3	10665	CORE	CD4_TH1	GSE72266	GSE72266.MYB.CD4_TH1
MYB	CMYB|C-MYB|C-MYB_CDS|EFG	yes	MYB	MYB	MA0100	3	10665	CORE	CD4_TH2	GSE72266	GSE72266.MYB.CD4_TH2
MYBL2	B-MYB|BMYB	yes	MYBL2	MYBL2	MA0777	1	10982	CORE	HMEC	GSE62425	GSE62425.MYBL2.HMEC
MYBL2	B-MYB|BMYB	yes	MYBL2	MYBL2	MA0777	1	10982	CORE	HMEC1	GSE62425	GSE62425.MYBL2.HMEC1
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BE2C	GSE34419	GSE34419.MYC.BE2C
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493	GSE36354	GSE36354.MYC.P493
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_CMYC_24H	GSE36354	GSE36354.MYC.P493_CMYC_24H
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U87MG	GSE36354	GSE36354.MYC.U87MG
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_CMYC_1H	GSE36354	GSE36354.MYC.P493_CMYC_1H
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	NCIH2171	GSE36354	GSE36354.MYC.NCIH2171
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	MM1S_DMSO	GSE36354	GSE36354.MYC.MM1S_DMSO
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BJ	GSE36570	GSE36570.MYC.BJ
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BJ_INDUCED	GSE36570	GSE36570.MYC.BJ_INDUCED
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	NCIH2171	GSE41105	GSE41105.MYC.NCIH2171
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	H128	GSE41105	GSE41105.MYC.H128
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	MM1S_JQ1	GSE42161	GSE42161.MYC.MM1S_JQ1
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936	GSE42262	GSE42262.MYC.P4936
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HELA	GSE44672	GSE44672.MYC.HELA
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U2OS_DOX	GSE44672	GSE44672.MYC.U2OS_DOX
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	TLYMPHOCYTE	GSE44672	GSE44672.MYC.TLYMPHOCYTE
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	MDAMB453_DHT	GSE45201	GSE45201.MYC.MDAMB453_DHT
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	GP5D_SIRAD21	GSE51234	GSE51234.MYC.GP5D_SIRAD21
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	GP5D	GSE51234	GSE51234.MYC.GP5D
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	LOVO_PHASEM	GSE51290	GSE51290.MYC.LOVO_PHASEM
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	LOVO_PHASES	GSE51290	GSE51290.MYC.LOVO_PHASES
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	LS174T_DMSO	GSE59223	GSE59223.MYC.LS174T_DMSO
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	LS174T_BI8622	GSE59223	GSE59223.MYC.LS174T_BI8622
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_SHCTR	GSE60223	GSE60223.MYC.P493_SHCTR
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_SHTERC	GSE60223	GSE60223.MYC.P493_SHTERC
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_SHTERT	GSE60223	GSE60223.MYC.P493_SHTERT
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HFF_OHT	GSE65544	GSE65544.MYC.HFF_OHT
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HFF_OHT_SHBPTF	GSE65544	GSE65544.MYC.HFF_OHT_SHBPTF
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	PRIMARY_BREAST	GSE66252	GSE66252.MYC.PRIMARY_BREAST
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	IMEC	GSE70001	GSE70001.MYC.IMEC
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BE2C_SHCTR	GSE70098	GSE70098.MYC.BE2C_SHCTR
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BE2C_SHWDR5	GSE70098	GSE70098.MYC.BE2C_SHWDR5
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U2OS_SHRCTR	GSE77356	GSE77356.MYC.U2OS_SHRCTR
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U2OS	GSE77356	GSE77356.MYC.U2OS
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U2OS_DOX	GSE77356	GSE77356.MYC.U2OS_DOX
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U2OS_SHMYC	GSE77356	GSE77356.MYC.U2OS_SHMYC
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	JURKAT	GSE83777	GSE83777.MYC.JURKAT
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	CD34	GSE85488	GSE85488.MYC.CD34
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BL41	GSE30726	GSE30726.MYC.BL41
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	LNCAP	GSE37617	GSE37617.MYC.LNCAP
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HUES64	GSE61475	GSE61475.MYC.HUES64
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BLUE1	GSE30726	GSE30726.MYC.BLUE1
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HUES64_MESO	GSE61475	GSE61475.MYC.HUES64_MESO
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	U2OS	GSE44672	GSE44672.MYC.U2OS
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_SHTERC	 GSE60223	 GSE60223.MYC.P493_SHTERC
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HUES64_ECTO	GSE61475	GSE61475.MYC.HUES64_ECTO
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	PRIMARY_BREAST	 GSE66252	 GSE66252.MYC.PRIMARY_BREAST
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_SHTERT	 GSE60223	 GSE60223.MYC.P493_SHTERT
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	LCL	ERP004110	ERP004110.MYC.LCL
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HUES64_MESENDO	GSE61475	GSE61475.MYC.HUES64_MESENDO
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HUES64_ENDO	GSE61475	GSE61475.MYC.HUES64_ENDO
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	RA1	GSE30726	GSE30726.MYC.RA1
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	RAJI	GSE30726	GSE30726.MYC.RAJI
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	CA46	GSE30726	GSE30726.MYC.CA46
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P493_SHCTR	 GSE60223	 GSE60223.MYC.P493_SHCTR
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	HELA	GSE43227	GSE43227.MYC.HELA
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	PAVE	GSE47152	GSE47152.MYC.PAVE
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936_CMYC_24H	GSE36354	GSE36354.MYC.P4936_CMYC_24H
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	BREAST_PRIMARY	GSE66252	GSE66252.MYC.BREAST_PRIMARY
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	MDAMB231	GSE48602	GSE48602.MYC.MDAMB231
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936_SHCTR	GSE60223	GSE60223.MYC.P4936_SHCTR
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936_SHTERT	GSE60223	GSE60223.MYC.P4936_SHTERT
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936	GSE36354	GSE36354.MYC.P4936
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	RAMOS	GSE30726	GSE30726.MYC.RAMOS
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936_SHTERC	GSE60223	GSE60223.MYC.P4936_SHTERC
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	P4936_CMYC_1H	GSE36354	GSE36354.MYC.P4936_CMYC_1H
MYC	MRTL|BHLHE39|C-MYC	yes	MYC	MYC	MA0147	3	TODO	CORE	ESC	GSE17917	GSE17917.MYC.ESC
MYCN	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	MYCN	MYCN	MA0104	4	TODO	CORE	BE2C	GSE72640	GSE72640.MYCN.BE2C
MYCN	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	MYCN	MYCN	MA0104	4	TODO	CORE	KELLY	GSE80151	GSE80151.MYCN.KELLY
MYCN	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	MYCN	MYCN	MA0104	4	TODO	CORE	SHEP21_DOX_24H	GSE80151	GSE80151.MYCN.SHEP21_DOX_24H
MYCN	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	MYCN	MYCN	MA0104	4	TODO	CORE	NGP	GSE80151	GSE80151.MYCN.NGP
MYCN	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	MYCN	MYCN	MA0104	4	TODO	CORE	BE2C	GSE80151	GSE80151.MYCN.BE2C
MYCN	MODED|N-MYC|NMYC|ODED|BHLHE37	yes	MYCN	MYCN	MA0104	4	TODO	CORE	SHEP21_DOX_0H	GSE80151	GSE80151.MYCN.SHEP21_DOX_0H
